"list1_link","list1_selection1_name","list1_selection1_selection2","list1_selection1_selection2_url"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.21 Accionamientos
(+)","(+)","https://cms.fi.uba.ar/uploads/6521_57e9ecd344.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.22 Aplicac. Indust. de la Energ. Eléctrica
(+)","(+)","https://cms.fi.uba.ar/uploads/6522_27f163d319.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.23 Construcción de Máquinas y Equipos
(+)","(+)","https://cms.fi.uba.ar/uploads/6523_f0a31f8ae7.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.24 Cálculos de Máquinas Eléctricas
(+)","(+)","https://cms.fi.uba.ar/uploads/6524_3d6002ffcf.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.25 Construcciones Electromecánicas
(+)","(+)","https://cms.fi.uba.ar/uploads/6525_e5ac7fe5bd.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.26 Electrónica de Potencia
(+)","(+)","https://cms.fi.uba.ar/uploads/6526_6475ca8476.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.27 Control Avanzado y Robótica
(+)","(+)","https://cms.fi.uba.ar/uploads/6527_2cbe2f958e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.28 Control de Procesos Industriales
(+)","(+)","https://cms.fi.uba.ar/uploads/6528_98374f19b4.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.29 Electrónica Industrial
(+)","(+)","https://cms.fi.uba.ar/uploads/6529_0b0c5460fa.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.30 Electrotecnia General D
(+)","(+)","https://cms.fi.uba.ar/uploads/6530_87e78e0502.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.31 Estaciones Transformadores
(+)","(+)","https://cms.fi.uba.ar/uploads/6531_a7270932da.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.32 Protecciones Eléctricas
(+)","(+)","https://cms.fi.uba.ar/uploads/6532_c59e9b695d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.33 Economía de la Energía Eléctrica
(+)","(+)","https://cms.fi.uba.ar/uploads/6533_c9900b670d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.34 Luminotecnia
(+)","(+)","https://cms.fi.uba.ar/uploads/6534_18d8d8bb6f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.35 Energías no convencionales
(+)","(+)","https://cms.fi.uba.ar/uploads/6535_09a3a950f1.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.36 Medidas Eléctricas
(+)","(+)","https://cms.fi.uba.ar/uploads/6536_cf931c3fe6.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.37 Energías Renovables
(+)","(+)","https://cms.fi.uba.ar/uploads/6537_8a61694f4b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.38 Medidas Eléctricas Especiales
(+)","(+)","https://cms.fi.uba.ar/uploads/6538_58d880d22a.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.39 Metrología y Téc. de Calibración Eléct.
(+)","(+)","https://cms.fi.uba.ar/uploads/6539_394ec8b93f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.40 Uso Eficiente de la Energía Eléctrica
(+)","(+)","https://cms.fi.uba.ar/uploads/6540_e25e405e5c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.41 Estaciones Transform. y de Distribución
(+)","(+)","https://cms.fi.uba.ar/uploads/6541_1d776a16ad.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.42 Sistemas de Protecciones Eléctricas
(+)","(+)","https://cms.fi.uba.ar/uploads/6542_a57995703b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.43 Ingeniería de las Instalaciones I
(+)","(+)","https://cms.fi.uba.ar/uploads/6543_8672aa7504.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.44 Sistemas de Energía
(+)","(+)","https://cms.fi.uba.ar/uploads/6544_b3b3c1aab6.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.45 Regulación de Servicios Públicos
(+)","(+)","https://cms.fi.uba.ar/uploads/6545_94781b7309.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.46 Energía Eólica, Hidráulica y Marina
(+)","(+)","https://cms.fi.uba.ar/uploads/6546_890142d571.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.47 Energía Solar, Geotérmica y de Biomasa
(+)","(+)","https://cms.fi.uba.ar/uploads/6547_2b23bc37bd.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.48 Laboratorio de Instalaciones Eléctricas
(+)","(+)","https://cms.fi.uba.ar/uploads/6548_fdbfad3965.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.99 Trabajo Profesional de Ing. Electricista
(+)","(+)","https://cms.fi.uba.ar/uploads/6599_fbc3484aae.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.00 Tesis de Ingeniería Electricista
(+)","(+)","https://cms.fi.uba.ar/uploads/8500_24ba7f16b1.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.01 Introducción a la Ingeniería Eléctrica
(+)","(+)","https://cms.fi.uba.ar/uploads/8501_697dbe8f36.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.02 Electrotecnia
(+)","(+)","https://cms.fi.uba.ar/uploads/8502_4f6f5e89f5.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.03 Teoría de Circuitos y Sistemas
(+)","(+)","https://cms.fi.uba.ar/uploads/8503_c9edabba6e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.04 Campos Electromagnéticos
(+)","(+)","https://cms.fi.uba.ar/uploads/8504_86c31ae302.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.05 Medidas Eléctricas
(+)","(+)","https://cms.fi.uba.ar/uploads/8505_64a7429b6a.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.06 Máquinas Eléctricas I
(+)","(+)","https://cms.fi.uba.ar/uploads/8506_89966ec91d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.07 Máquinas Eléctricas II
(+)","(+)","https://cms.fi.uba.ar/uploads/8507_cd08bc5e54.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.08 Tecnología de Materiales Eléctricos
(+)","(+)","http://www.fi.uba.ar/archivos/8508"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.09 Diagnósticos Eléctricos y Ensayos
(+)","(+)","https://cms.fi.uba.ar/uploads/8509_b7a506900d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.10 Construcciones Electromecánicas
(+)","(+)","https://cms.fi.uba.ar/uploads/8510_cb6670887d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.10_979 Construcciones Electromecánicas
(+)","(+)","https://cms.fi.uba.ar/uploads/8510_979_62e27f240b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.11 Instalaciones de Baja Tensión y Luminotecnia
(+)","(+)","https://cms.fi.uba.ar/uploads/8511_78806a0093.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.12 Sistemas Eléctricos de Potencia
(+)","(+)","https://cms.fi.uba.ar/uploads/8512_eada340334.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.13 Centrales Eléctricas
(+)","(+)","https://cms.fi.uba.ar/uploads/8513_dc7ed55919.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.14 Transmisión y Distribución de la Energía Eléctrica
(+)","(+)","https://cms.fi.uba.ar/uploads/8514_87cb2adfab.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.15 Protecciones Eléctricas y Equipos de Maniobra
(+)","(+)","https://cms.fi.uba.ar/uploads/8515_fb40cf2aaa.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.16 Electrónica de Potencia
(+)","(+)","https://cms.fi.uba.ar/uploads/8516_66e62f1670.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.17 Economía de la Energía Eléctrica
(+)","(+)","https://cms.fi.uba.ar/uploads/8517_3026ab468d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.18 Accionamientos
(+)","(+)","https://cms.fi.uba.ar/uploads/8518_81dc0b93a8.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.19 Luminotecnia
(+)","(+)","https://cms.fi.uba.ar/uploads/8519_9269eac9f7.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.20 Energías Renovables
(+)","(+)","https://cms.fi.uba.ar/uploads/8520_b14e0cb897.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.21 Uso Eficiente de la Energía Eléctrica
(+)","(+)","https://cms.fi.uba.ar/uploads/8521_f3ae6fede4.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.22 Metrología y Técnicas de Calibración Eléctrica
(+)","(+)","https://cms.fi.uba.ar/uploads/8522_49d7b4ff0c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.23 Medición de Magnitudes Física por Medios Eléctricos
(+)","(+)","https://cms.fi.uba.ar/uploads/8523_6c7d8e383e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.24 Mediciones en AT
(+)","(+)","https://cms.fi.uba.ar/uploads/8524_4d9929b1f5.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.25 Estaciones Transformadoras y de Distribución
(+)","(+)","https://cms.fi.uba.ar/uploads/8525_d74bfb719f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.26 Dinámica del SEP
(+)","(+)","https://cms.fi.uba.ar/uploads/8526_780f87c7b7.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.27 Comunicaciones y Telecontrol
(+)","(+)","https://cms.fi.uba.ar/uploads/8527_0db7f48a0c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.28 Seminario de Ingeniería Electricista I
(+)","(+)","https://cms.fi.uba.ar/uploads/8528_9df9cec1a5.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.29 Seminario de Ingeniería Eléctricista II
(+)","(+)","https://cms.fi.uba.ar/uploads/8529_71b17eb0f3.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.30 Proyecto de Centrales Hidroeléctrica
(+)","(+)","https://cms.fi.uba.ar/uploads/8530_b98e0a3134.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.31 Proyecto de Centrales Termoeléctricas
(+)","(+)","https://cms.fi.uba.ar/uploads/8531_7021909491.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.32 Proyecto de Centrales Fotovoltaicas y Eólicas
(+)","(+)","https://cms.fi.uba.ar/uploads/8532_4adb31fa3f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.33 Abastecimiento Auxiliar de la Energía Eléctrica
(+)","(+)","https://cms.fi.uba.ar/uploads/8533_07f97c9577.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.34 Regulación de Servicios Públicos
(+)","(+)","https://cms.fi.uba.ar/uploads/8534_2462c658f3.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.35 Electrotecnia General C
(+)","(+)","https://cms.fi.uba.ar/uploads/85_35_Electrotecnia_C_56cfc1492f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.36 Máquinas Eléctricas
(+)","(+)","https://cms.fi.uba.ar/uploads/8536_bd32c94704.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.37 Laboratorio de Instalaciones Eléctricas
(+)","(+)","https://cms.fi.uba.ar/uploads/8537_ae3c7e061a.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.38 Electrotecnia General
(+)","(+)","https://cms.fi.uba.ar/uploads/8538_d587523dce.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.40 Máquinas e Instalaciones Eléctricas
(+)","(+)","https://cms.fi.uba.ar/uploads/8540_9dbd823d95.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.54 Máquinas Eléctricas
(+)","(+)","https://cms.fi.uba.ar/uploads/8554_52acdfa99f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.55 Laboratorio de Instalaciones Eléctricas
(+)","(+)","https://cms.fi.uba.ar/uploads/8555_f7217acdfe.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","85.99 Trabajo Profesional de Ingeniería Electricista
(+)","(+)","https://cms.fi.uba.ar/uploads/8599_1f74945ff4.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","64.00 Tesis de Ingeniería Civil
(+)","(+)","https://cms.fi.uba.ar/uploads/6400_e34d963b50.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","64.04 Estática y Resistenc. de Materiales A
(+)","(+)","https://cms.fi.uba.ar/uploads/6404_84f74b75c3.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","64.05 Estática y Resistencia de Materiales B
(+)","(+)","https://cms.fi.uba.ar/uploads/6405_df07c7a341.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","64.11 Estabilidad I B
(+)","(+)","https://cms.fi.uba.ar/uploads/6411_707c01e90d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","64.12 Estabilidad II B
(+)","(+)","https://cms.fi.uba.ar/uploads/6412_767ba4adc2.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","64.13 Estabilidad III B
(+)","(+)","https://cms.fi.uba.ar/uploads/6413_73540f930f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","64.14 Método de los Elem.Finitos
(+)","(+)","https://cms.fi.uba.ar/uploads/6414_74b6244dde.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","64.15 Estabilidad IV B
(+)","(+)","https://cms.fi.uba.ar/uploads/6415_9e318bc576.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","64.16 Análisis Experimental de Tensiones
(+)","(+)","https://cms.fi.uba.ar/uploads/6416_cc26892440.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","64.18 Dinámica de las Estructuras
(+)","(+)","https://cms.fi.uba.ar/uploads/6418_6eff69aee0.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","64.19 Dinámica de las Estructuras II
(+)","(+)","https://cms.fi.uba.ar/uploads/6419_5d7624fa5a.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","64.20 Análisis Sísmico de Estructuras
(+)","(+)","https://cms.fi.uba.ar/uploads/6420_6e1905867e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","84.00 Tesis de Ingeniería Civil
(+)","(+)","https://cms.fi.uba.ar/uploads/8400_97a583b28d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","84.01 Introducción a la Ingeniería Civil
(+)","(+)","https://cms.fi.uba.ar/uploads/8401_b214875660.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","84.02 Estabilidad I
(+)","(+)","https://cms.fi.uba.ar/uploads/8402_3a1f2c9fe5.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","84.03 Estabilidad II
(+)","(+)","https://cms.fi.uba.ar/uploads/8403_691b6df25b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","84.04 Comportamiento de materiales
(+)","(+)","https://cms.fi.uba.ar/uploads/8404_6407c283c3.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","84.05 Estática y Resistencia de Materiales
(+)","(+)","https://cms.fi.uba.ar/uploads/8405_8fce4c0b3d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","84.06 Estabilidad III
(+)","(+)","https://cms.fi.uba.ar/uploads/8406_63944d52ac.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","84.07 Mecánica de Suelos y Geología
(+)","(+)","https://cms.fi.uba.ar/uploads/8407_9be91ea1d4.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","84.08 Estabilidad IV
(+)","(+)","https://cms.fi.uba.ar/uploads/8408_32ce834632.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","84.09 Método de los Elementos Finitos
(+)","(+)","https://cms.fi.uba.ar/uploads/8409_37bcabed2d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","84.10 Análisis Experimental de Tensiones
(+)","(+)","https://cms.fi.uba.ar/uploads/8410_4d80b04a4a.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","84.11 Seguridad estructural
(+)","(+)","https://cms.fi.uba.ar/uploads/8411_3963005b89.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","84.12 Dinámica de las Estructuras
(+)","(+)","https://cms.fi.uba.ar/uploads/8412_b8e54e2f05.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","84.13 Dinámica de las Estructuras II
(+)","(+)","https://cms.fi.uba.ar/uploads/8413_fd2c7881ca.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","84.14 Análisis Sísmico
(+)","(+)","https://cms.fi.uba.ar/uploads/8414_c439135443.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","84.99 Trabajo Profesional de Ingeniería Civil
(+)","(+)","https://cms.fi.uba.ar/uploads/8499_d26071fc83.pdf"
"https://www.fi.uba.ar/institucional/departamentos/estabilidad/asignaturas","Ver videos de clases virtuales en el
canal de Youtube","canal de Youtube","https://www.youtube.com/channel/UCzr3sPo30mo3vgzifR0faOQ"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.01 Física I A
(+)","(+)","https://cms.fi.uba.ar/uploads/6201_7294ed1b78.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.02 Física I B
(+)","(+)","https://cms.fi.uba.ar/uploads/6202_22d171fdb8.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.03 Física II A
(+)","(+)","https://cms.fi.uba.ar/uploads/6203_de641e133d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.04 Física II B
(+)","(+)","https://cms.fi.uba.ar/uploads/6204_87afc319f5.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.05 Fisica III
(+)","(+)","https://cms.fi.uba.ar/uploads/6205_544c820559.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.06 Mecánica I
(+)","(+)","https://cms.fi.uba.ar/uploads/6206_5e42aba0c5.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.07 Mecánica II
(+)","(+)","https://cms.fi.uba.ar/uploads/6207_93f2ef0319.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.08 Electromagnetismo A
(+)","(+)","https://cms.fi.uba.ar/uploads/6208_b463f838c8.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.09 Electromagnetismo B
(+)","(+)","https://cms.fi.uba.ar/uploads/6209_85cfbc848c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.10 Física del Estado Sólido
(+)","(+)","https://cms.fi.uba.ar/uploads/6210_03432cee12.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.11 Mecánica Racional
(+)","(+)","https://cms.fi.uba.ar/uploads/6211_5d7f51374c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.13 Física III C
(+)","(+)","https://cms.fi.uba.ar/uploads/6213_29fbc0799d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.15 Física III D
(+)","(+)","https://cms.fi.uba.ar/uploads/6215_80391f20db.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.18 Física de Fluidos
(+)","(+)","https://cms.fi.uba.ar/uploads/6218_e09dd224f8.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.20 Física I (Mecánica)
(+)","(+)","https://cms.fi.uba.ar/uploads/6220_e426853ecc.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.21 Física II (Calor)
(+)","(+)","https://cms.fi.uba.ar/uploads/6221_80bc5d9426.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.22 Física III (Electricidad)
(+)","(+)","https://cms.fi.uba.ar/uploads/6222_dcdfe52d95.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","62.23 Física IV (Hidráulica)
(+)","(+)","https://cms.fi.uba.ar/uploads/6223_20c52ac607.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","82.01 Física I
(+)","(+)","https://cms.fi.uba.ar/uploads/8201_b695c87a6b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","82.02 Física II
(+)","(+)","https://cms.fi.uba.ar/uploads/8202_0cacd8a842.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","82.03 Física III
(+)","(+)","https://cms.fi.uba.ar/uploads/Planificaciones_1er_cuat_2020_8203_Fisica_III_6fc451996a.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","82.04 Mecánica Racional
(+)","(+)","https://cms.fi.uba.ar/uploads/8204_25de713b40.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","82.05 Física del Estado Sólido
(+)","(+)","https://cms.fi.uba.ar/uploads/8205_fad958f50d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","82.06 Electromagnetismo
(+)","(+)","https://cms.fi.uba.ar/uploads/8206_7615e0fbaf.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","82.07 Física III B
(+)","(+)","https://cms.fi.uba.ar/uploads/8207_93922b5e7b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","82.11 Mecánica Racional
(+)","(+)","https://cms.fi.uba.ar/uploads/8211_22dca1f528.pdf"
"https://www.fi.uba.ar/institucional/departamentos/fisica/asignaturas","82.50 Física del Estado Sólido
(+)","(+)","https://cms.fi.uba.ar/uploads/8250_58d99ff920.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.01 Intr. a la Econom. y Org. de la Empresa
(+)","(+)","https://cms.fi.uba.ar/uploads/7101_18406641f3.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.02 Agrimensura Legal I
(+)","(+)","https://cms.fi.uba.ar/uploads/7102_85ff355ce6.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.03 Estadística Técnica
(+)","(+)","https://cms.fi.uba.ar/uploads/7103_fc84ddcef4.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.04 Organización Industrial I
(+)","(+)","https://cms.fi.uba.ar/uploads/7104_a977171450.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.05 Organización Industrial II
(+)","(+)","https://cms.fi.uba.ar/uploads/7105_760cf6bd11.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.06 Estructura Económica Argentina
(+)","(+)","https://cms.fi.uba.ar/uploads/7106_237dd40b07.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.07 Investigación Operativa
(+)","(+)","https://cms.fi.uba.ar/uploads/7107_2701cc217c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.08 Organización Industrial III
(+)","(+)","https://cms.fi.uba.ar/uploads/7108_03a9f40796.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.09 Economía de la Empresa
(+)","(+)","https://cms.fi.uba.ar/uploads/7109_edf36d0a76.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.10 Economía General
(+)","(+)","https://cms.fi.uba.ar/uploads/7110_e8a6877635.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.11 Organización de Obras
(+)","(+)","https://cms.fi.uba.ar/uploads/7111_078882245d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.12 Estructura de las Organizaciones
(+)","(+)","https://cms.fi.uba.ar/uploads/7112_412d727c54.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.13 Información en las Organizaciones
(+)","(+)","https://cms.fi.uba.ar/uploads/7113_de61890482.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.14 Modelos y Optimización I
(+)","(+)","https://cms.fi.uba.ar/uploads/7114_4540f94cf7.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.15 Modelos y Optimización II
(+)","(+)","https://cms.fi.uba.ar/uploads/7115_d2fdb23a19.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.16 Administración de Proyectos
(+)","(+)","https://cms.fi.uba.ar/uploads/7116_7b104fc486.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.17 Derecho Informático
(+)","(+)","https://cms.fi.uba.ar/uploads/7117_08d5762305.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.18 Estructura Económica Argentina
(+)","(+)","https://cms.fi.uba.ar/uploads/7118_bd43c441e2.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.19 Economía de las Organizaciones
(+)","(+)","https://cms.fi.uba.ar/uploads/7119_51abdbfeeb.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.20 Modelos y Optimización III
(+)","(+)","https://cms.fi.uba.ar/uploads/7120_1c0a8b2473.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.21 Leg. y Ejer. Prof. de la Ing. Civil
(+)","(+)","https://cms.fi.uba.ar/uploads/7121_02c22288e0.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.22 Leg. y Ejer. Prof. de la Ing. Industrial
(+)","(+)","https://cms.fi.uba.ar/uploads/7122_1d52a6c148.pdf"
"https://www.fi.uba.ar/institucional/departamentos/gestion/asignaturas","71.23 Economía
(+)","(+)","https://cms.fi.uba.ar/uploads/7123_94fc817fb7.pdf"
